ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Latitude,Longitude,Location
12363118,JE227224,2021-05-11 21:57:00,053XX W KINZIE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,1,0,1523,15,37.0,25.0,15,2021,41.887763894,-87.758696775,"(41.887763894, -87.758696775)"
12680937,JF220128,2022-04-25 21:49:00,082XX S RIDGELAND AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,RESIDENCE,0,0,414,4,8.0,45.0,03,2022,41.745247379,-87.581718505,"(41.745247379, -87.581718505)"
12322043,JE177131,2021-03-07 09:00:00,084XX S WINCHESTER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,0,614,6,21.0,71.0,11,2021,41.740682589,-87.671693206,"(41.740682589, -87.671693206)"
13545828,JH366497,2024-07-29 12:13:00,065XX S LOWE AVE,0560,ASSAULT,SIMPLE,APARTMENT,0,0,723,7,6.0,68.0,08A,2024,41.775429728,-87.640753492,"(41.775429728, -87.640753492)"
11926891,JC553357,2019-12-19 18:30:00,0000X E ADAMS ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),0,0,113,1,42.0,32.0,06,2019,41.879499198,-87.627002693,"(41.879499198, -87.627002693)"
12208729,JD417275,2020-10-31 00:00:00,007XX W 87TH ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,0,0,2223,22,21.0,71.0,26,2020,41.735866786,-87.643311074,"(41.735866786, -87.643311074)"
12339381,JE198434,2021-04-12 13:30:00,050XX N SHERIDAN RD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,0,0,2024,20,48.0,3.0,26,2021,41.974678235,-87.654963918,"(41.974678235, -87.654963918)"
12824416,JF392645,2022-09-12 07:30:00,044XX N ALBANY AVE,0810,THEFT,OVER $500,STREET,0,0,1724,17,33.0,14.0,06,2022,41.961828235,-87.705821433,"(41.961828235, -87.705821433)"
11639773,JC205881,2019-03-30 20:51:00,068XX S KEEFE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,1,0,321,3,20.0,42.0,15,2019,41.770708553,-87.612049426,"(41.770708553, -87.612049426)"
13399219,JH189091,2024-03-01 15:00:00,048XX S DR MARTIN LUTHER KING JR DR,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,APARTMENT,0,1,223,2,3.0,38.0,11,2024,41.806939175,-87.616525152,"(41.806939175, -87.616525152)"
11961121,JD126322,2020-01-23 19:30:00,070XX S CLYDE AVE,0460,BATTERY,SIMPLE,STREET,0,0,331,3,5.0,43.0,08B,2020,41.767029443,-87.573876465,"(41.767029443, -87.573876465)"
12192255,JD398134,2020-10-13 14:00:00,064XX S WINCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,726,7,15.0,67.0,08B,2020,41.776805778,-87.672634545,"(41.776805778, -87.672634545)"
13266568,JG491764,2023-11-04 21:13:00,009XX N LAWNDALE AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,0,0,1112,11,27.0,23.0,03,2023,41.898254621,-87.71884471,"(41.898254621, -87.71884471)"
11980114,JD149941,2020-02-13 05:00:00,115XX S LA SALLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,522,5,34.0,53.0,08B,2020,41.684014753,-87.626476016,"(41.684014753, -87.626476016)"
13515991,JH330951,2024-07-02 23:35:00,034XX N CICERO AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESTAURANT,0,0,1634,16,31.0,15.0,04A,2024,41.942704544,-87.746970822,"(41.942704544, -87.746970822)"
12454063,JE338931,2021-08-15 13:00:00,069XX S CAMPBELL AVE,0810,THEFT,OVER $500,APARTMENT,0,1,832,8,17.0,66.0,06,2021,41.767805173,-87.685769393,"(41.767805173, -87.685769393)"
13300561,JG532286,2023-11-22 00:00:00,053XX W ARGYLE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,0,0,1623,16,45.0,11.0,11,2023,41.971541886,-87.760790642,"(41.971541886, -87.760790642)"
13034860,JG214089,2023-04-01 14:20:00,006XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,0,0,1834,18,42.0,8.0,11,2023,41.893842714,-87.62422959,"(41.893842714, -87.62422959)"
11698331,JC276379,2019-05-24 09:20:00,039XX W 79TH ST,0460,BATTERY,SIMPLE,CTA BUS,1,0,833,8,18.0,70.0,08B,2019,41.749584118,-87.721012209,"(41.749584118, -87.721012209)"
12510793,JE407987,2021-10-12 18:47:00,048XX S EVANS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,0,223,2,4.0,38.0,08A,2021,41.806889421,-87.607726411,"(41.806889421, -87.607726411)"
12833469,JF403787,2022-09-20 14:39:00,050XX S CHAMPLAIN AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,0,0,223,2,20.0,38.0,15,2022,41.803550724,-87.61007474,"(41.803550724, -87.61007474)"
12512146,JE409877,2021-10-14 16:00:00,008XX W 54TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,0,0,934,9,20.0,61.0,06,2021,41.796028688,-87.646293064,"(41.796028688, -87.646293064)"
13706234,JH559811,2024-12-30 07:15:00,058XX N KILBOURN AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,0,0,1711,17,39.0,12.0,06,2024,41.986802072,-87.740717958,"(41.986802072, -87.740717958)"
12704808,JF249010,2022-05-20 08:30:00,064XX S OAK PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,812,8,23.0,64.0,08B,2022,41.775479568,-87.790950217,"(41.775479568, -87.790950217)"
12859757,JF435248,2022-10-15 02:00:00,036XX W DOUGLAS BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1011,10,24.0,29.0,07,2022,41.862832404,-87.716896892,"(41.862832404, -87.716896892)"
12778397,JF338161,2022-07-31 01:18:00,028XX W 21ST ST,0550,ASSAULT,AGGRAVATED POLICE OFFICER - HANDGUN,STREET,0,0,1023,10,25.0,30.0,04A,2022,41.853727407,-87.69735037,"(41.853727407, -87.69735037)"
11837053,JC443802,2019-09-19 16:00:00,008XX S LYTLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1231,12,28.0,28.0,14,2019,41.87141476,-87.658043219,"(41.87141476, -87.658043219)"
12609494,JF133887,2022-02-04 16:20:00,053XX S LAFLIN ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,0,0,934,9,20.0,61.0,03,2022,41.797105399,-87.662238192,"(41.797105399, -87.662238192)"
12861113,JF436836,2022-10-15 09:07:00,038XX S ROCKWELL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,911,9,12.0,58.0,14,2022,41.823736819,-87.689737167,"(41.823736819, -87.689737167)"
12587090,JF106452,2022-01-08 00:20:00,122XX S PRINCETON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,1,523,5,34.0,53.0,04A,2022,41.671857853,-87.629690944,"(41.671857853, -87.629690944)"
11622978,JC185610,2019-03-12 18:40:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,111,1,42.0,32.0,06,2019,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
13594660,JH424969,2024-09-11 19:40:00,015XX W WILSON AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,0,0,1912,19,47.0,3.0,06,2024,41.965249692,-87.668187079,"(41.965249692, -87.668187079)"
12881254,JF460834,2022-06-27 10:00:00,047XX S COTTAGE GROVE AVE,2090,NARCOTICS,ALTER / FORGE PRESCRIPTION,SMALL RETAIL STORE,1,0,223,2,4.0,38.0,18,2022,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
12350700,JE211739,2021-04-26 23:00:00,104XX S BENSLEY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,434,4,10.0,51.0,07,2021,41.705461641,-87.563263528,"(41.705461641, -87.563263528)"
13673879,JH520396,2024-11-25 03:31:00,101XX S WENTWORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,511,5,9.0,49.0,14,2024,41.709889047,-87.628386401,"(41.709889047, -87.628386401)"
13049657,JG232589,2023-04-20 21:37:00,037XX W 81ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,834,8,18.0,70.0,14,2023,41.745938469,-87.715660125,"(41.745938469, -87.715660125)"
11710256,JC289739,2019-06-03 02:29:00,003XX W 64TH ST,0560,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,0,0,722,7,20.0,68.0,08A,2019,41.778099133,-87.633828531,"(41.778099133, -87.633828531)"
13087964,JG278182,2023-05-28 00:01:00,065XX S LOWE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,723,7,6.0,68.0,14,2023,41.775429728,-87.640753492,"(41.775429728, -87.640753492)"
12700693,JF244229,2022-05-10 09:00:00,096XX S WENTWORTH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,511,5,21.0,49.0,11,2022,41.719292437,-87.628605976,"(41.719292437, -87.628605976)"
12215449,JD424766,2020-11-08 04:15:00,044XX N ELSTON AVE,0610,BURGLARY,FORCIBLE ENTRY,CAR WASH,0,0,1722,17,39.0,16.0,05,2020,41.961751197,-87.730886794,"(41.961751197, -87.730886794)"
12998706,JG171849,2023-03-02 18:03:00,120XX S WALLACE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,1,0,523,5,34.0,53.0,15,2023,41.675140723,-87.637005297,"(41.675140723, -87.637005297)"
13464195,JH267967,2024-05-17 22:34:00,072XX S OAKLEY AVE,0460,BATTERY,SIMPLE,RESIDENCE,0,0,832,8,18.0,66.0,08B,2024,41.762229827,-87.680624304,"(41.762229827, -87.680624304)"
12908662,JF493553,2022-11-30 18:20:00,008XX E 40TH ST,0560,ASSAULT,SIMPLE,APARTMENT,0,0,214,2,4.0,36.0,08A,2022,41.821485998,-87.606391313,"(41.821485998, -87.606391313)"
11893818,JC513483,2019-11-17 01:23:00,080XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1,631,6,6.0,44.0,08B,2019,41.748707187,-87.612435017,"(41.748707187, -87.612435017)"
12570741,JE481045,2021-12-17 18:50:00,014XX E 53RD ST,0460,BATTERY,SIMPLE,STREET,0,0,234,2,4.0,41.0,08B,2021,41.799518741,-87.591045517,"(41.799518741, -87.591045517)"
12715167,JF261875,2022-05-30 16:11:00,123XX S MICHIGAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,1,532,5,9.0,53.0,08A,2022,41.669939004,-87.620250438,"(41.669939004, -87.620250438)"
11741558,JC329362,2019-06-30 22:30:00,045XX W 16TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,1012,10,24.0,29.0,08B,2019,41.858687888,-87.737566986,"(41.858687888, -87.737566986)"
13105994,JG298898,2023-06-12 11:11:00,032XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,1924,19,44.0,6.0,06,2023,41.94044868,-87.651081589,"(41.94044868, -87.651081589)"
13069399,JG256355,2023-05-10 11:30:00,025XX E 75TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GROCERY FOOD STORE,0,0,421,4,7.0,43.0,11,2023,41.759031099,-87.562938617,"(41.759031099, -87.562938617)"
11997368,JD171652,2020-01-01 00:00:00,079XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,APARTMENT,0,0,624,6,6.0,44.0,06,2020,41.750119753,-87.614944168,"(41.750119753, -87.614944168)"
12158831,JD359721,2020-09-07 14:00:00,053XX S MARYLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,233,2,5.0,41.0,05,2020,41.797767361,-87.605111794,"(41.797767361, -87.605111794)"
13533710,JH352173,2024-07-15 01:00:00,088XX S SAGINAW AVE,0810,THEFT,OVER $500,RESIDENCE,0,0,423,4,7.0,46.0,06,2024,41.73465892,-87.559665082,"(41.73465892, -87.559665082)"
13613647,JH447816,2024-09-28 16:52:00,031XX N CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,0,1933,19,44.0,6.0,06,2024,41.93859561,-87.649576033,"(41.93859561, -87.649576033)"
11714890,JC296547,2019-06-07 18:19:00,061XX S KIMBARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,1,314,3,20.0,42.0,14,2019,41.783392267,-87.594711117,"(41.783392267, -87.594711117)"
12839047,JF409379,2022-09-24 20:51:00,044XX W VAN BUREN ST,051A,ASSAULT,AGGRAVATED - HANDGUN,VEHICLE NON-COMMERCIAL,1,1,1131,11,28.0,26.0,04A,2022,41.87513113,-87.736444941,"(41.87513113, -87.736444941)"
12485289,JE377104,2021-09-17 13:00:00,070XX S COTTAGE GROVE AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,1,0,321,3,6.0,42.0,18,2021,41.76680404,-87.605619683,"(41.76680404, -87.605619683)"
12593928,JF114671,2022-01-15 20:00:00,090XX S NORMAL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,0,1,2223,22,21.0,71.0,26,2022,41.729552762,-87.636143234,"(41.729552762, -87.636143234)"
11964589,JD131515,2020-01-27 11:00:00,012XX N NOBLE ST,0460,BATTERY,SIMPLE,"SCHOOL, PRIVATE, GROUNDS",0,0,1433,14,2.0,24.0,08B,2020,41.904756873,-87.662654879,"(41.904756873, -87.662654879)"
13515314,JH330112,2024-07-02 12:15:00,027XX W 44TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,0,1,922,9,12.0,58.0,08B,2024,41.81375265,-87.693578796,"(41.81375265, -87.693578796)"
12373132,JE239457,2021-05-23 01:20:00,041XX W ARTHINGTON ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,0,0,1132,11,24.0,26.0,04B,2021,41.869991183,-87.728062958,"(41.869991183, -87.728062958)"
12876674,JF455368,2022-10-30 13:33:00,012XX E 72ND ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,0,324,3,5.0,69.0,04A,2022,41.764164663,-87.595393536,"(41.764164663, -87.595393536)"
13250835,JG472461,2023-10-21 10:07:00,049XX W ADAMS ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,0,1533,15,28.0,25.0,08A,2023,41.878560668,-87.748023918,"(41.878560668, -87.748023918)"
12506579,JE402863,2021-10-08 15:57:00,002XX N LECLAIRE AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,SIDEWALK,1,0,1532,15,28.0,25.0,18,2021,41.884778589,-87.752781639,"(41.884778589, -87.752781639)"
11689880,JC265504,2019-05-16 13:19:00,031XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,1933,19,44.0,6.0,06,2019,41.93859561,-87.649576033,"(41.93859561, -87.649576033)"
11871838,JC485811,2019-10-25 11:04:00,014XX S KEELER AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,1,0,1011,10,24.0,29.0,18,2019,41.861976843,-87.729937365,"(41.861976843, -87.729937365)"
11846674,JC455562,2019-09-28 12:00:00,091XX S DAUPHIN AVE,0810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,0,0,633,6,8.0,44.0,06,2019,41.728737634,-87.602997802,"(41.728737634, -87.602997802)"
13695405,JH546695,2024-12-17 19:49:00,104XX S WABASH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,0,1,512,5,9.0,49.0,14,2024,41.704620634,-87.622262356,"(41.704620634, -87.622262356)"
12259837,JE101470,2021-01-01 13:30:00,040XX W NELSON ST,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,1,1,2523,25,31.0,21.0,02,2021,41.93634248,-87.728273941,"(41.93634248, -87.728273941)"
12999891,JG173123,2023-03-03 15:44:00,035XX N CLAREMONT AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,0,0,1921,19,47.0,5.0,06,2023,41.945703199,-87.687015848,"(41.945703199, -87.687015848)"
11672736,JC245550,2019-04-27 02:20:00,033XX N HALSTED ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,0,0,1925,19,44.0,6.0,08B,2019,41.943122315,-87.649365938,"(41.943122315, -87.649365938)"
12288006,JE135172,2021-02-07 05:00:00,028XX S SPAULDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VACANT LOT / LAND,0,0,1032,10,22.0,30.0,14,2021,41.840310782,-87.707355048,"(41.840310782, -87.707355048)"
13237007,JG455977,2023-10-08 17:00:00,065XX S RACINE AVE,0820,THEFT,$500 AND UNDER,PARK PROPERTY,0,0,724,7,17.0,67.0,06,2023,41.775519362,-87.654390481,"(41.775519362, -87.654390481)"
12710917,JF256711,2022-05-26 16:56:00,015XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,1,0,1424,14,1.0,24.0,06,2022,41.909909583,-87.676734048,"(41.909909583, -87.676734048)"
12363345,JE227496,2021-05-11 12:00:00,026XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1222,12,27.0,28.0,14,2021,41.882947966,-87.691879124,"(41.882947966, -87.691879124)"
12127734,JD323069,2020-08-06 17:46:00,064XX S MORGAN ST,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),0,1,724,7,16.0,68.0,08A,2020,41.777052285,-87.649571585,"(41.777052285, -87.649571585)"
12672692,JF210261,2022-04-16 22:35:00,024XX E 75TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,1,0,421,4,7.0,43.0,15,2022,41.759003632,-87.564984109,"(41.759003632, -87.564984109)"
12547164,JE452675,2021-11-21 01:30:00,019XX N LINCOLN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,0,0,1814,18,43.0,7.0,11,2021,41.91682518,-87.636706299,"(41.91682518, -87.636706299)"
11693633,JC271071,2019-05-18 14:02:00,018XX N NARRAGANSETT AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0,0,2513,25,29.0,25.0,26,2019,41.913491474,-87.785143061,"(41.913491474, -87.785143061)"
12456224,JE341518,2021-08-16 16:30:00,062XX W WABANSIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,2513,25,29.0,25.0,07,2021,41.910996894,-87.782262049,"(41.910996894, -87.782262049)"
11581603,JC135111,2019-01-31 09:10:00,002XX W 103RD ST,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,1,0,511,5,9.0,49.0,26,2019,41.707095328,-87.628834415,"(41.707095328, -87.628834415)"
12547422,JE452764,2021-11-21 12:00:00,031XX S WENTWORTH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,1,915,9,11.0,34.0,08A,2021,41.837260546,-87.631625048,"(41.837260546, -87.631625048)"
13227950,JG443639,2023-09-29 12:15:00,047XX S CALIFORNIA AVE,0560,ASSAULT,SIMPLE,GAS STATION,0,0,922,9,14.0,58.0,08A,2023,41.807973897,-87.694197493,"(41.807973897, -87.694197493)"
12890626,JF472082,2022-11-11 22:00:00,020XX W ROSCOE ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,0,0,1921,19,32.0,5.0,05,2022,41.943196934,-87.680086716,"(41.943196934, -87.680086716)"
12867234,JF443888,2022-10-21 21:37:00,032XX N SHEFFIELD AVE,0453,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,STREET,1,0,1924,19,44.0,6.0,04B,2022,41.94068629,-87.654129774,"(41.94068629, -87.654129774)"
11599995,JC157642,2019-02-19 02:15:00,015XX S LAWNDALE AVE,0560,ASSAULT,SIMPLE,APARTMENT,0,1,1014,10,24.0,29.0,08A,2019,41.860226807,-87.717678135,"(41.860226807, -87.717678135)"
12752434,JF307002,2022-07-06 06:01:00,003XX E 57TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,ALLEY,0,0,232,2,20.0,40.0,04B,2022,41.791158739,-87.616833005,"(41.791158739, -87.616833005)"
12585143,JF104050,2022-01-05 12:00:00,036XX N LAKE SHORE DR,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,1925,19,46.0,6.0,11,2022,41.949092979,-87.643736581,"(41.949092979, -87.643736581)"
12073227,JD258668,2020-06-09 12:10:00,054XX N MOODY AVE,0560,ASSAULT,SIMPLE,STREET,0,1,1622,16,45.0,11.0,08A,2020,41.979846643,-87.782260947,"(41.979846643, -87.782260947)"
12076040,JD261695,2020-06-10 21:00:00,061XX W BALMORAL AVE,0810,THEFT,OVER $500,STREET,0,0,1622,16,45.0,11.0,06,2020,41.979287527,-87.78297926,"(41.979287527, -87.78297926)"
12048437,JD229500,2020-05-09 12:30:00,038XX W WEST END AVE,0820,THEFT,$500 AND UNDER,STREET,0,0,1122,11,28.0,26.0,06,2020,41.882981038,-87.722094138,"(41.882981038, -87.722094138)"
11982432,JD153314,2020-02-15 22:15:00,005XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,HOTEL/MOTEL,0,0,123,1,42.0,32.0,08B,2020,41.875272573,-87.624251314,"(41.875272573, -87.624251314)"
11792475,JC390316,2019-08-13 06:28:00,0000X W DIVISION ST,0820,THEFT,$500 AND UNDER,RESTAURANT,1,0,1824,18,2.0,8.0,06,2019,41.903919035,-87.630396032,"(41.903919035, -87.630396032)"
13057013,JG240865,2023-04-28 15:47:00,0000X E 115TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,0,0,531,5,9.0,49.0,08B,2023,41.685332125,-87.622042783,"(41.685332125, -87.622042783)"
11941440,JD104017,2020-01-03 02:00:00,001XX W 95TH ST,0820,THEFT,$500 AND UNDER,STREET,0,0,634,6,21.0,49.0,06,2020,41.721689256,-87.626539467,"(41.721689256, -87.626539467)"
13248895,JG470173,2023-10-19 05:30:00,0000X E 100TH ST,0820,THEFT,$500 AND UNDER,STREET,0,0,511,5,9.0,49.0,06,2023,41.712649772,-87.622140907,"(41.712649772, -87.622140907)"
13038784,JG219406,2023-04-11 14:45:00,063XX W 56TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,0,1,811,8,13.0,56.0,08B,2023,41.79054357,-87.780130326,"(41.79054357, -87.780130326)"
13006821,JG181437,2023-03-11 02:30:00,071XX S HALSTED ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,0,0,733,7,6.0,68.0,04B,2023,41.764748911,-87.644401916,"(41.764748911, -87.644401916)"
12363022,JE220884,2021-04-24 01:54:00,005XX E 79TH ST,5011,OTHER OFFENSE,LICENSE VIOLATION,RESTAURANT,1,0,624,6,6.0,69.0,26,2021,41.751172608,-87.611725793,"(41.751172608, -87.611725793)"
12922176,JF509522,2022-12-13 19:00:00,005XX W 30TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,914,9,11.0,60.0,07,2022,41.839954213,-87.639559067,"(41.839954213, -87.639559067)"
11910544,JC533717,2019-12-02 15:00:00,0000X W 71ST ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),0,0,731,7,6.0,69.0,06,2019,41.765444001,-87.626906181,"(41.765444001, -87.626906181)"
11886007,JC503344,2019-11-08 14:50:00,018XX N PAULINA ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,1,0,1433,14,32.0,22.0,11,2019,41.91479269,-87.670243339,"(41.91479269, -87.670243339)"
11814343,JC416486,2019-09-01 20:21:00,014XX S MILLARD AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENTIAL YARD (FRONT/BACK),0,0,1011,10,24.0,29.0,04B,2019,41.86187256,-87.716505967,"(41.86187256, -87.716505967)"
13341949,JH120226,2024-01-18 23:30:00,013XX W RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1224,12,27.0,28.0,14,2024,41.884066722,-87.661486844,"(41.884066722, -87.661486844)"
12901378,JF485115,2022-11-23 12:00:00,027XX S PRAIRIE AVE,0560,ASSAULT,SIMPLE,APARTMENT,0,1,133,1,4.0,35.0,08A,2022,41.843879386,-87.620432585,"(41.843879386, -87.620432585)"
13559787,JH383037,2024-08-10 17:30:00,076XX S CICERO AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),1,0,833,8,18.0,65.0,04A,2024,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
13395174,JH183160,2024-03-10 04:10:00,058XX N MELVINA AVE,0810,THEFT,OVER $500,STREET,0,0,1622,16,45.0,10.0,06,2024,41.986923816,-87.782806824,"(41.986923816, -87.782806824)"
12029707,JD208543,2020-04-13 21:49:00,023XX W 42ND ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,1,0,924,9,12.0,61.0,04A,2020,41.817527773,-87.68362156,"(41.817527773, -87.68362156)"
12333890,JE191721,2021-04-06 14:30:00,064XX W DEVON AVE,0560,ASSAULT,SIMPLE,SIDEWALK,0,1,1611,16,41.0,10.0,08A,2021,41.997353013,-87.787664975,"(41.997353013, -87.787664975)"
13435505,JH232626,2024-04-20 13:52:00,039XX W OGDEN AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,0,1,1013,10,22.0,29.0,08A,2024,41.851393305,-87.723903515,"(41.851393305, -87.723903515)"
12577006,JE488769,2021-12-25 17:52:00,100XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,1,2232,22,34.0,73.0,08B,2021,41.711819657,-87.649040082,"(41.711819657, -87.649040082)"
12110410,JD302746,2020-07-14 08:00:00,075XX N OCONTO AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,0,1,1611,16,41.0,9.0,26,2020,42.017707252,-87.807782559,"(42.017707252, -87.807782559)"
12648721,JF181680,2022-03-21 15:40:00,029XX N LAWNDALE AVE,0460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),0,0,2523,25,30.0,21.0,08B,2022,41.935787975,-87.720480221,"(41.935787975, -87.720480221)"
12766295,JF323100,2022-06-18 14:00:00,0000X E OHIO ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,0,0,1834,18,42.0,8.0,06,2022,41.892505345,-87.626304822,"(41.892505345, -87.626304822)"
11868740,JC482047,2019-10-22 10:05:00,009XX N CLARK ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,PARK PROPERTY,1,0,1832,18,2.0,8.0,18,2019,41.899133206,-87.631311719,"(41.899133206, -87.631311719)"
13269674,JG494916,2023-11-02 14:30:00,007XX W 14TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,0,0,1232,12,25.0,28.0,06,2023,41.863589417,-87.645309604,"(41.863589417, -87.645309604)"
